Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness,Soil_type,Cover_Type
0.740279938,0.158333333,0.333333333,0.251252684,0.164725458,0.066601096,0.744094488,0.322834646,0.192806357,0.25,0.75,5
0.720839813,0.45,0.575757576,0.042949177,0.054908486,0.27511592,0.858267717,0.338582677,0.14247874,0.75,0.325,5
0.745982374,0.263888889,0.287878788,0.090909091,0.02828619,0.340452438,0.822834646,0.330708661,0.073191133,0.75,0.325,5
0.624675998,0.497222222,0.181818182,0.060844667,0.051580699,0.07545314,0.972440945,0.602362205,0.134114039,0.75,0.1,3
0.77190254,0.108333333,0.151515152,0.137437366,0.034941764,0.354643811,0.862204724,0.519685039,0.240206329,0.75,0.8,1
0.708657335,0.655555556,0.181818182,0,0,0.342841085,0.984251969,0.74015748,0.067475254,0.75,0.325,1
0.795749093,0.894444444,0.121212121,0.219040802,0.059900166,0.929745679,0.913385827,0.681102362,0.45239091,0.25,0.725,2
0.827630897,0.738888889,0.363636364,0.414459556,0.163061564,0.842630322,0.948818898,0.88976378,0.352572146,0.25,0.75,2
0.647485744,0.486111111,0.090909091,0,0,0.131937614,0.956692913,0.606299213,0.225010456,0.75,0.425,6
0.747537584,0.147222222,0.227272727,0.219040802,0.113144759,0.480399045,0.81496063,0.429133858,0.422417399,0.25,0.3,2
0.756868844,0.538888889,0.181818182,0.459556192,0.126455907,0.373612477,0.984251969,0.645669291,0.248989265,0.75,0.65,5
0.543286677,0.097222222,0.439393939,0.211166786,0.134775374,0.071659407,0.645669291,0.318897638,0.073051722,1,0.15,3
0.627527216,0.711111111,0.136363636,0.173228346,0.083194676,0.090206548,0.968503937,0.728346457,0.185696361,1,0.25,6
0.685847589,0.063888889,0.181818182,0.125268432,0.023294509,0.302655613,0.846456693,0.539370079,0.351875087,0.75,0.6,6
0.839554173,0.35,0.121212121,0.030064424,0.006655574,0.430799494,0.921259843,0.515748031,0.408197407,0.75,0.825,1
0.555209953,0.125,0.227272727,0.021474588,0.006655574,0.140087115,0.807086614,0.440944882,0.202007528,1,0.25,4
0.536806636,0.472222222,0.257575758,0.021474588,0.011647255,0.085288745,0.964566929,0.551181102,0.119894047,1,0.15,3
0.856661483,0.963888889,0.121212121,0.030064424,0.006655574,0.599269355,0.893700787,0.633858268,0.546354384,0.25,0.95,7
0.72654225,0.541666667,0.075757576,0.354330709,0.063227953,0.276661515,0.960629921,0.62992126,0.272410428,0.75,0.425,5
0.781493002,0.180555556,0.333333333,0.107372942,-0.029950083,0.083040607,0.748031496,0.303149606,0.166039314,0.25,0.725,1
0.702436496,0.227777778,0.106060606,0,0,0.319095124,0.897637795,0.519685039,0.338909801,0.75,0.275,5
0.863400726,0.361111111,0.303030303,0.13027917,0.083194676,0.109877757,0.885826772,0.377952756,0.154189321,0.5,0.6,7
0.557542768,0.913888889,0.196969697,0,0,0.107489111,0.877952756,0.688976378,0.222779869,1,0.4,4
0.896060135,0.308333333,0.318181818,0.307802434,0.364392679,0.522551637,0.830708661,0.307086614,0.471629723,0.75,0.975,7
0.72187662,0.136111111,0.136363636,0.107372942,0.014975042,0.281157791,0.87007874,0.515748031,0.363864492,0.25,0.575,5
0.544841887,0.572222222,0.136363636,0.244810308,0.15640599,0.063228889,0.980314961,0.665354331,0.041962916,1,0.125,3
0.66718507,0.241666667,0.575757576,0.088761632,0.108153078,0.231839258,0.594488189,0.003937008,0.133835215,0.75,0.075,3
0.873250389,0.111111111,0.242424242,0.414459556,0.03327787,0.492061262,0.799212598,0.44488189,0.235605744,0.75,0.975,7
0.834629342,0.655555556,0.181818182,0.519685039,0.254575707,0.874244766,0.988188976,0.744094488,0.223755751,0.25,0.725,2
0.70787973,0.166666667,0.121212121,0.279885469,0.053244592,0.021497822,0.881889764,0.519685039,0.118081695,0.75,0.275,5
0.544064282,0.388888889,0.363636364,0.030064424,0.013311148,0.114655051,0.885826772,0.362204724,0.021329987,1,0.075,4
0.956454121,0.027777778,0.166666667,0.720114531,0.467554077,0.702683715,0.858267717,0.57480315,0.454760909,0.75,1,7
0.601088647,0.330555556,0.393939394,0.198282033,0.207986689,0.130954054,0.81496063,0.251968504,0.194897532,1,0.075,4
0.593571799,0.347222222,0.439393939,0.125268432,0.154742097,0.113952508,0.811023622,0.232283465,0.207723407,1,0.075,4
0.541472265,0.902777778,0.5,0.068002863,0.091514143,0.052128706,0.724409449,0.755905512,0.074027604,1,0.25,6
0.611456713,0.186111111,0.272727273,0.047959914,0.051580699,0.071518898,0.787401575,0.354330709,0.06217761,1,0.25,6
0.727319855,0.933333333,0.363636364,0.125268432,0.06655574,0.241534354,0.787401575,0.688976378,0.223198104,0.75,0.325,6
0.76412649,0.35,0.196969697,0.143879742,0.054908486,0.64633975,0.909448819,0.460629921,0.412658581,0.25,0.725,1
0.590202177,0.772222222,0.303030303,0.064423765,0.036605657,0.143178305,0.940944882,0.850393701,0.178865189,1,0.25,6
0.720839813,0.227777778,0.075757576,0.021474588,0.001663894,0.113530982,0.909448819,0.543307087,0.40513035,0.75,0.775,1
0.768014515,0.502777778,0.393939394,0.136005727,0.074875208,0.041731066,0.964566929,0.562992126,0.108462289,0.75,0.325,5
0.797563504,0.994444444,0.257575758,0.486757337,0.267886855,0.613320219,0.81496063,0.594488189,0.580510247,0.25,0.725,1
0.589165371,0.366666667,0.318181818,0.137437366,0.149750416,0.188422088,0.881889764,0.37007874,0.134671685,1,0.075,4
0.555469155,0.983333333,0.257575758,0.215461704,0.231281198,0.066039061,0.81496063,0.61023622,0.076955249,1,0.25,3
0.890357698,0.238888889,0.090909091,0.546886185,0.259567388,0.317128003,0.905511811,0.527559055,0.200892235,0.25,1,1
0.62182478,0.761111111,0.454545455,0.077308518,0.076539101,0.204861599,0.909448819,0.92519685,0.08699289,1,0.25,6
0.782270607,0.230555556,0.166666667,0.030064424,0.006655574,0.415905578,0.87007874,0.456692913,0.20214694,0.75,0.8,1
0.699326076,0.130555556,0.136363636,0.327129563,0.051580699,0.128705915,0.866141732,0.511811024,0.222640457,0.25,0.725,2
0.868066356,0.988888889,0.196969697,0.365783822,0.168053245,0.104116903,0.854330709,0.61023622,0.24438868,0.75,0.8,7
0.659927424,0.083333333,0.303030303,0.156048676,0.093178037,0.211184488,0.755905512,0.437007874,0.147358149,0.75,0.25,6
0.665889062,0.183333333,0.075757576,0.183249821,0.039933444,0.185471406,0.905511811,0.55511811,0.196849296,0.75,0.05,5
0.879212027,0.483333333,0.242424242,0.279169649,0.391014975,0.214978221,0.972440945,0.57480315,0.100515823,0.75,1,7
0.835147745,0.833333333,0.151515152,0.231209735,0.138103161,0.671209779,0.929133858,0.728346457,0.454760909,0.25,0.725,1
0.592016589,0.633333333,0.181818182,0.367215462,-0.014975042,0.188422088,0.988188976,0.728346457,0.120730517,1,0.05,4
0.837998963,0.138888889,0.242424242,0.171796707,0.12312812,0.103273851,0.803149606,0.42519685,0.231423393,0.25,0.55,1
0.853810264,0.002777778,0.303030303,0.244810308,0.03327787,0.138119994,0.783464567,0.570866142,0.344486268,0.25,0.95,1
0.790305858,0.4,0.090909091,0.858267717,0.417637271,0.446957988,0.940944882,0.562992126,0.159765788,0.75,0.85,2
0.554173147,0.036111111,0.166666667,0,0,0.144021357,0.854330709,0.566929134,0.198243413,1,0.25,4
0.572317263,0.263888889,0.378787879,0.115962777,0.129783694,0.176478853,0.767716535,0.232283465,0.088944654,1,0.075,4
0.663037843,0.338888889,0.106060606,0.400858984,0.091514143,0.152732893,0.921259843,0.527559055,0.194618709,0.75,0.05,3
0.611456713,0.227777778,0.212121212,0.273443092,0.274542429,0.129829985,0.842519685,0.405511811,0.200892235,1,0.15,4
0.554950752,0.3,0.53030303,0.085898354,0.104825291,0.094702824,0.688976378,0.070866142,0.00418235,1,0.075,4
0.717729393,0.052777778,0.151515152,0.064423765,0.001663894,0.10959674,0.862204724,0.559055118,0.4200474,0.75,0.6,1
0.637117678,0.166666667,0.348484848,0,0,0.123928622,0.736220472,0.303149606,0.125749338,1,0.025,4
0.620787973,0.991666667,0.151515152,0.317108089,0.254575707,0.219052972,0.87007874,0.61023622,0.101212882,1,0.15,3
0.874805599,0.2,0.333333333,0.060844667,0.031613977,0.39089504,0.755905512,0.287401575,0.095497003,0.75,0.875,7
0.573872473,0.894444444,0.454545455,0.151753758,0.18968386,0.169312913,0.767716535,0.771653543,0.152655793,1,0.25,3
0.816744427,0.15,0.106060606,0.090909091,0.009983361,0.210762962,0.885826772,0.535433071,0.241739858,0.75,0.775,1
0.913945049,0.772222222,0.166666667,0.367931281,0.053244592,0.206688211,0.952755906,0.755905512,0.276453367,0.5,1,7
0.578538103,0.408333333,0.409090909,0,0,0.101447239,0.885826772,0.362204724,0.061759375,1,0.1,4
0.718506998,0.666666667,0.212121212,0,0,0.251510468,0.988188976,0.763779528,0.162832845,0.75,0.575,5
0.611715915,0.330555556,0.545454545,0.137437366,0.198003328,0.05072362,0.724409449,0.098425197,0.264882197,1,0.075,4
0.548729912,0.183333333,0.363636364,0.16750179,0.009983361,0.054938879,0.732283465,0.271653543,0.09940053,1,0.025,3
0.733540695,0.133333333,0.090909091,0.042949177,-0.006655574,0.244766053,0.893700787,0.551181102,0.258190436,0.75,0.425,5
0.708916537,0.883333333,0.272727273,0.191839656,0.139767055,0.268793031,0.87007874,0.744094488,0.297643943,0.75,0.25,6
0.724468637,0.913888889,0.151515152,0.047959914,0.018302829,0.119853871,0.897637795,0.677165354,0.390352712,0.75,0.275,2
0.882063245,0.105555556,0.318181818,0.482462419,0.347753744,0.471265983,0.748031496,0.401574803,0.244806915,0.75,0.975,7
0.583981337,0.472222222,0.075757576,0,0,0.056765491,0.952755906,0.602362205,0.066081138,1,0.25,4
0.816485226,0.158333333,0.242424242,0.251252684,0.126455907,0.705212871,0.799212598,0.401574803,0.447093266,0.25,0.75,1
0.84836703,0.938888889,0.272727273,0.154617037,0.054908486,0.282984404,0.830708661,0.673228346,0.054509968,0.75,0.975,7
0.814670814,0.875,0.121212121,0.085898354,0.054908486,0.283546438,0.917322835,0.688976378,0.280496306,0.75,0.575,2
0.809486781,0.15,0.136363636,0.156048676,0.016638935,0.569622032,0.87007874,0.511811024,0.430642688,0.25,0.725,2
0.585536547,0.163888889,0.454545455,0.068002863,0.003327787,0.134888296,0.649606299,0.196850394,0.132301687,1,0.125,6
0.720062208,0.461111111,0.318181818,0.171796707,0.119800333,0.080089926,0.952755906,0.507874016,0.080719364,0.25,0.75,5
0.864178331,0.308333333,0.227272727,0,0,0.508219756,0.877952756,0.409448819,0.415586226,0.75,0.975,7
0.870139969,0.577777778,0.151515152,0.202576951,0.068219634,0.523816215,0.984251969,0.677165354,0.288861007,0.75,0.95,7
0.850959046,0.038888889,0.136363636,0.18468146,0.056572379,0.658845019,0.874015748,0.578740157,0.121985222,0.75,0.8,1
0.625712805,0.475,0.121212121,0.257695061,0.116472546,0.141351693,0.960629921,0.594488189,0.192806357,1,0.15,3
0.773976153,0.541666667,0.287878788,0,0,0.258816917,0.992125984,0.649606299,0.045029974,0.75,0.775,1
0.79367548,0.147222222,0.136363636,0.35218325,0.104825291,0.210481945,0.87007874,0.507874016,0.33305451,0.25,0.725,2
0.783307413,0.475,0.212121212,0.060844667,0.013311148,0.283546438,0.964566929,0.566929134,0.205771644,0.75,0.575,2
0.883359253,0.005555556,0.121212121,0.317108089,-0.001663894,0.11690319,0.885826772,0.606299213,0.109438171,0.5,1,7
0.561430793,0.527777778,0.378787879,0.077308518,0.049916805,0.029787832,0.984251969,0.625984252,0.067475254,1,0.025,3
0.714359772,0.888888889,0.242424242,0.136005727,0.063227953,0.233806379,0.877952756,0.732283465,0.161438729,0.75,0.25,5
0.640487299,0.291666667,0.348484848,0.030064424,0.021630616,0.128424898,0.811023622,0.279527559,0.101212882,0.75,0.1,3
0.626231208,0.075,0.151515152,0.109520401,0.058236273,0.122945061,0.862204724,0.543307087,0.071657605,1,0.15,3
0.894245723,0.016666667,0.151515152,0.251252684,0.169717138,0.55739778,0.874015748,0.590551181,0.458385613,0.75,1,7
0.601347849,0.313888889,0.484848485,0.173228346,0.164725458,0.077701279,0.74015748,0.137795276,0.242855151,1,0.075,4
0.854847071,0.752777778,0.181818182,0.064423765,0.02828619,0.239426725,0.960629921,0.75984252,0.215112226,0.75,0.8,1
0.754017626,0.269444444,0.333333333,0.416607015,-0.18469218,0.08683434,0.799212598,0.283464567,0.237975742,0.25,0.75,5
0.558320373,0.422222222,0.196969697,0,0,0.182380216,0.94488189,0.523622047,0.158371672,1,0.425,4
0.694660446,0.622222222,0.363636364,0.156048676,0.121464226,0.288604749,1,0.787401575,0.361355082,0.75,0.1,3
0.615863142,0.016666667,0.03030303,0.198282033,0.176372712,0.110299283,0.921259843,0.61023622,0.138575213,1,0.15,6
0.624675998,0.194444444,0.409090909,0.265569077,0.03327787,0.162146972,0.696850394,0.212598425,0.109019936,1,0.025,3
0.83281493,0.8,0.181818182,0.107372942,0.051580699,0.581986792,0.940944882,0.755905512,0.306287467,0.75,0.95,1
0.778900985,0.188888889,0.106060606,0.37079456,0.03327787,0.240410285,0.88976378,0.523622047,0.187926948,0.75,0.8,2
0.562726801,0.983333333,0.424242424,0.250536865,0.276206323,0.054938879,0.700787402,0.578740157,0.067475254,1,0.25,3
0.688180404,0.116666667,0.287878788,0.317108089,0.021630616,0.437684418,0.771653543,0.413385827,0.407918584,0.75,0.25,1
0.771384137,0.147222222,0.106060606,0.107372942,0.059900166,0.200365322,0.881889764,0.527559055,0.07625819,0.75,0.575,2
0.77967859,0.261111111,0.106060606,0.212598425,0.03327787,0.75382886,0.901574803,0.511811024,0.717830754,0.25,0.475,1
0.760497667,0.477777778,0.257575758,0.176807445,0.131447587,0.058592103,0.968503937,0.562992126,0.125470514,0.75,0.8,5
0.640228097,0.522222222,0.106060606,0.355762348,0.361064892,0.126738794,0.968503937,0.625984252,0.082113481,1,0.05,6
0.53913945,0.847222222,0.348484848,0.021474588,0.026622296,0.13755796,0.87007874,0.818897638,0.033737627,1,0.425,4
0.573872473,0.233333333,0.348484848,0,0,0.130673036,0.767716535,0.263779528,0.134392862,1,0.15,4
0.564282011,0.15,0.560606061,0.064423765,0.136439268,0.08683434,0.539370079,0.106299213,0.123797574,1,0.25,6
0.743131156,0.15,0.363636364,0.279885469,0.28452579,0.056484474,0.712598425,0.295275591,0.211348111,0.25,0.75,5
0.790305858,0.833333333,0.257575758,0.496062992,0.053244592,0.206969229,0.909448819,0.783464567,0.097588178,0.75,0.575,2
0.708916537,0.547222222,0.287878788,0.090909091,0.06156406,0.125333708,0.992125984,0.661417323,0.27422278,0.75,0.1,5
0.575168481,0.305555556,0.151515152,0,0,0.162849515,0.905511811,0.484251969,0.041962916,1,0.425,4
0.650336962,0.047222222,0.090909091,0.047959914,0.006655574,0.052831249,0.88976378,0.582677165,0.221803987,1,0.15,6
0.755832037,0.716666667,0.272727273,0.16750179,0.179700499,0.246311648,0.976377953,0.826771654,0.158929318,0.75,0.775,2
0.696993261,0.061111111,0.151515152,0.121689334,0.059900166,0.298580863,0.858267717,0.551181102,0.272689251,0.75,0.25,6
0.694401244,0.383333333,0.106060606,0.214745884,0.158069884,0.250667416,0.937007874,0.543307087,0.364840374,0.75,0.05,6
0.71565578,0.397222222,0.318181818,0.060844667,0.053244592,0.4943094,0.909448819,0.413385827,0.200752823,0.25,0.725,2
0.893468118,0.238888889,0.227272727,0.578382248,0.139767055,0.124490656,0.846456693,0.397637795,0.047678795,0.5,1,7
0.523587351,0.147222222,0.075757576,0,0,0.05479837,0.901574803,0.559055118,0.067475254,1,0.15,4
0.735355106,0.088888889,0.318181818,0.182534001,0.286189684,0.036251229,0.748031496,0.421259843,0.204098703,0.25,0.75,5
0.827112494,0.172222222,0.090909091,0.021474588,0.003327787,0.518898412,0.897637795,0.543307087,0.441935034,0.25,0.575,7
0.595127009,0.277777778,0.333333333,0.384395132,0.229617304,0.19755515,0.807086614,0.283464567,0.129792277,1,0.05,4
0.544582685,0.358333333,0.393939394,0.156048676,0.12312812,0.052831249,0.846456693,0.291338583,0.09940053,1,0.05,3
0.899688958,0.783333333,0.151515152,0.156048676,0.159733777,0.443445272,0.948818898,0.74015748,0.250522794,0.25,1,1
0.711508554,0.891666667,0.242424242,0.095919828,0.048252912,0.226218912,0.874015748,0.728346457,0.168548724,0.75,0.25,5
0.618973561,0.738888889,0.318181818,0.228346457,0.026622296,0.155964592,0.960629921,0.858267717,0.023699986,1,0.25,6
0.701658891,0.280555556,0.393939394,0.109520401,0.124792013,0.025572573,0.767716535,0.212598425,0.088247595,0.25,0.75,5
0.67029549,0.211111111,0.060606061,0.136005727,0.049916805,0.181256147,0.913385827,0.562992126,0.679631953,0.25,0.45,2
0.765163297,0.680555556,0.212121212,0.33357194,0.08985025,0.803428411,0.984251969,0.767716535,0.832705981,0.25,0.725,2
0.673665111,0.197222222,0.136363636,0.030064424,0.003327787,0.431642546,0.874015748,0.488188976,0.173288722,0.75,0.25,6
0.718247797,0.166666667,0.439393939,0.150322119,0.159733777,0.033722074,0.657480315,0.204724409,0.239369859,0.25,0.725,5
0.723691032,0.619444444,0.151515152,0.292054402,0.051580699,0.264015737,0.984251969,0.700787402,0.284957479,0.75,0.425,5
0.674442716,0.038888889,0.303030303,0.16750179,0.149750416,0.193058873,0.767716535,0.507874016,0.232259863,0.75,0.25,3
0.706583722,0.011111111,0.242424242,0.021474588,0.019966722,0.360123648,0.81496063,0.570866142,0.740554858,0.25,0.3,2
0.61715915,0.675,0.272727273,0.068002863,0.046589018,0.005901363,0.988188976,0.803149606,0,0.75,0.05,6
0.886210472,0.277777778,0.227272727,0.198282033,0.09484193,0.352114655,0.858267717,0.393700787,0.269901018,0.75,0.975,7
0.613789528,0.208333333,0.196969697,0.021474588,0.004991681,0.101868765,0.850393701,0.433070866,0.218179283,1,0.125,6
0.627008813,0.580555556,0.363636364,0,0,0.243220458,1,0.724409449,0.041823505,0.75,0.4,6
0.671591498,0.175,0.106060606,0.150322119,0.124792013,0.229029085,0.88976378,0.527559055,0.267949254,0.75,0.275,2
0.777345775,0.494444444,0.106060606,0.088761632,0.036605657,0.149501194,0.964566929,0.61023622,0.17147637,0.75,0.8,1
0.712286159,0.147222222,0.166666667,0.068002863,0.029950083,0.344948714,0.846456693,0.476377953,0.306845114,0.75,0.275,3
0.835147745,0.816666667,0.424242424,0.030064424,0.001663894,0.330054798,0.862204724,0.881889764,0.406385055,0.25,0.725,1
0.731985485,0.05,0.121212121,0.287759485,0.096505824,0.269636083,0.877952756,0.570866142,0.125470514,0.75,0.275,5
0.727579057,0.416666667,0.333333333,0.20400859,-0.024958403,0.092735703,0.917322835,0.429133858,0.067614666,0.25,0.75,5
0.748833593,0.430555556,0.151515152,0.214745884,-0.001663894,0.259659969,0.948818898,0.55511811,0.182350481,0.75,0.8,5
0.938828409,0.988888889,0.272727273,0.212598425,0.164725458,0.286216102,0.803149606,0.594488189,0.341837446,0.5,1,7
0.739502333,0.725,0.257575758,0.042949177,0.019966722,0.272586764,0.972440945,0.818897638,0.190157535,0.75,0.575,5
0.66096423,0.616666667,0.484848485,0.182534001,0.216306156,0.225937895,0.984251969,0.807086614,0.092569357,0.75,0.1,3
0.823224469,0.211111111,0.106060606,0.202576951,0.046589018,0.793311789,0.893700787,0.515748031,0.255681026,0.25,0.5,1
0.709175739,0.202777778,0.439393939,0.115962777,0.163061564,0.024589012,0.677165354,0.173228346,0.223058692,0.25,0.75,5
0.733540695,0.219444444,0.696969697,0.077308518,0,0.04341717,0.456692913,0,0.220131047,0.25,0.75,5
0.660186625,0.308333333,0.424242424,0.282748747,0.231281198,0.051285654,0.775590551,0.200787402,0.177471072,0.75,0.1,3
0.680663556,0.080555556,0.166666667,0,0,0.299564423,0.850393701,0.527559055,0.336818625,0.75,0.25,6
0.860031104,0.294444444,0.53030303,0.030064424,0.02828619,0.351974146,0.688976378,0,0.06217761,0.75,0.875,7
0.869362364,0.894444444,0.212121212,0.060844667,0.029950083,0.356470423,0.885826772,0.716535433,0.084204656,0.75,0.975,7
0.688439606,0.930555556,0.378787879,0.085898354,0.081530782,0.180413095,0.779527559,0.692913386,0.265579256,0.75,0.325,6
0.740020736,0.55,0.287878788,0.198282033,0.163061564,0.314177322,0.996062992,0.669291339,0.087968772,0.75,0.825,5
0.791601866,0.016666667,0.136363636,0.068002863,-0.004991681,0.415203035,0.877952756,0.594488189,0.149867559,0.25,0.725,2
0.747278383,0.186111111,0.121212121,0.319255548,0.219633943,0.179289026,0.881889764,0.507874016,0.196988708,0.75,0.8,2
0.851995853,0.866666667,0.333333333,0.221188261,0.158069884,0.068006182,0.858267717,0.783464567,0.070124076,0.5,0.825,1
0.557542768,0.952777778,0.348484848,0,0,0.108051145,0.779527559,0.653543307,0.223755751,1,0.4,3
0.60471747,0.422222222,0.090909091,0.16750179,0.078202995,0.071799916,0.94488189,0.578740157,0.093545239,1,0.1,3
0.611456713,0.661111111,0.363636364,0.060844667,0.051580699,0.204580582,0.992125984,0.842519685,0.093545239,1,0.25,6
0.725505443,0.230555556,0.151515152,0.042949177,0.004991681,0.324293944,0.877952756,0.472440945,0.180956364,0.75,0.325,5
0.615344738,0.180555556,0.212121212,0,0,0.08894197,0.830708661,0.429133858,0.116269343,1,0.05,4
0.573613271,0.177777778,0.227272727,0.319255548,0.322795341,0.08683434,0.81496063,0.405511811,0.041962916,1,0.125,3
0.895800933,0.827777778,0.287878788,0.826055834,0.545757072,0.584375439,0.905511811,0.807086614,0.371253311,0.75,1,7
0.874027994,0.086111111,0.393939394,0.143879742,0.118136439,0.33398904,0.681102362,0.366141732,0.173288722,0.75,0.975,7
0.743390358,0.833333333,0.333333333,0.355762348,0.201331115,0.261486581,0.885826772,0.822834646,0.284678656,0.75,0.325,5
0.870399171,0.188888889,0.46969697,0.143879742,0.029950083,0.435857805,0.637795276,0,0.270458664,0.25,0.975,7
0.960601348,0.844444444,0.045454545,0.754473873,0.432612313,0.762680905,0.937007874,0.653543307,0.508155583,0.75,1,7
0.618455158,0.313888889,0.560606061,0.16750179,0.231281198,0.221863145,0.688976378,0.05511811,0.051024676,1,0.075,3
0.663297045,0.088888889,0.393939394,0.077308518,0.071547421,0.176478853,0.68503937,0.366141732,0.23198104,0.75,0.25,3
0.765940902,0.161111111,0.136363636,0.030064424,-0.004991681,0.163973584,0.874015748,0.507874016,0.310888052,0.75,0.8,1
0.721358217,0.294444444,0.166666667,0.021474588,0.008319468,0.133061683,0.893700787,0.460629921,0.304614527,0.75,0.275,2
0.855106273,0.330555556,0.196969697,0.107372942,0.049916805,0.169031895,0.897637795,0.44488189,0.174125192,0.75,0.775,1
0.762312079,0.461111111,0.106060606,0.215461704,0.15640599,0.239707742,0.956692913,0.590551181,0.334866862,0.75,0.8,2
0.730948678,0.238888889,0.106060606,0.047959914,0.006655574,0.102571308,0.901574803,0.519685039,0.033458804,0.25,0.75,5
0.620010368,0.008333333,0.272727273,0.064423765,0.014975042,0.078684839,0.803149606,0.570866142,0.098424648,0.75,0.25,6
0.554432348,0.230555556,0.363636364,0,0,0.105381481,0.744094488,0.236220472,0.109995818,1,0.125,4
0.7656817,0.247222222,0.363636364,0.269148175,0.211314476,0.168750878,0.763779528,0.244094488,0.063989962,0.25,0.75,5
0.622343183,0.761111111,0.363636364,0.021474588,0.009983361,0.047070395,0.933070866,0.885826772,0.045169385,0.75,0.35,6
0.665111457,0.086111111,0.318181818,0.085898354,0.029950083,0.036251229,0.744094488,0.421259843,0.192806357,0.75,0.25,6
0.67651633,0.111111111,0.227272727,0.047959914,0.023294509,0.302796122,0.81496063,0.464566929,0.310469817,0.75,0.25,6
0.847330223,0.986111111,0.272727273,0.289191124,0.234608985,0.533089785,0.807086614,0.602362205,0.501882058,0.75,1,7
0.56868844,0.797222222,0.333333333,0.042949177,0.036605657,0.156807644,0.917322835,0.850393701,0.068032901,1,0.25,3
0.831778123,0.775,0.090909091,0.279885469,0.041597338,0.033722074,0.948818898,0.692913386,0.276592778,0.5,0.575,1
0.877138414,0.444444444,0.090909091,0.631352899,0.337770383,0.166081214,0.948818898,0.586614173,0.103861704,0.5,0.5,1
0.877916019,0.375,0.136363636,0.077308518,0.031613977,0.612617676,0.929133858,0.519685039,0.59486965,0.75,0.575,7
0.595904614,0.141666667,0.454545455,0.107372942,0.138103161,0.084867219,0.637795276,0.224409449,0.148194619,1,0.25,6
0.545101089,0.105555556,0.333333333,0.095919828,0.084858569,0.149501194,0.728346457,0.381889764,0.064965844,1,0.025,3
0.673924313,0.411111111,0.151515152,0.163206872,0.001663894,0.0455248,0.940944882,0.535433071,0.177471072,0.25,0.5,2
0.730430275,0.241666667,0.242424242,0.107372942,0.086522463,0.231839258,0.838582677,0.381889764,0.220688694,0.75,0.825,5
0.871435977,0.427777778,0.181818182,0.060844667,0.02828619,0.309962063,0.948818898,0.535433071,0.493517357,0.5,0.8,1
0.702177294,0.252777778,0.151515152,0.060844667,0.018302829,0.286637628,0.885826772,0.472440945,0.181235188,0.25,0.3,2
0.856661483,0.95,0.181818182,0.077308518,0.019966722,0.585921034,0.874015748,0.653543307,0.546214973,0.25,0.95,7
0.734836703,0.155555556,0.303030303,0.068002863,0.063227953,0.307011381,0.767716535,0.358267717,0.310888052,0.75,0.825,5
0.730948678,0.802777778,0.136363636,0.042949177,0.014975042,0.33089785,0.940944882,0.720472441,0.321762164,0.75,0.8,1
0.846293416,0.994444444,0.075757576,0.068002863,0.011647255,0.122804552,0.905511811,0.614173228,0.307542172,0.25,0.95,1
0.88284085,0.291666667,0.166666667,0.618468146,0.326123128,0.115076577,0.88976378,0.456692913,0.029555277,0.5,0.95,7
0.803784344,0.583333333,0.212121212,0.085898354,0.003327787,0.164816636,0.996062992,0.696850394,0.292206887,0.25,0.575,1
0.747278383,0.180555556,0.075757576,0.021474588,0.006655574,0.211746522,0.905511811,0.551181102,0.293879827,0.25,0.725,2
0.637636081,0.136111111,0.439393939,0.154617037,-0.013311148,0.109877757,0.653543307,0.251968504,0.113620521,1,0.25,3
0.621565578,0.877777778,0.454545455,0.143879742,-0.011647255,0.118729802,0.787401575,0.807086614,0.194479297,1,0.25,3
0.7343183,0.077777778,0.136363636,0.312813171,0.111480865,0.273570325,0.866141732,0.543307087,0.122961104,0.75,0.275,5
0.869103162,0.519444444,0.196969697,0.250536865,-0.054908486,0.445412393,0.980314961,0.625984252,0.047678795,0.75,0.95,1
0.587610161,0.336111111,0.666666667,0.16750179,0.259567388,0.129829985,0.645669291,0,0.048933501,1,0.075,4
0.837739762,0.119444444,0.166666667,0.16750179,0.053244592,0.234087396,0.846456693,0.496062992,0.074167015,0.75,0.975,7
0.59694142,0.113888889,0.46969697,0.107372942,0.144758735,0.08683434,0.61023622,0.251968504,0.134950509,1,0.25,6
0.904354588,0.730555556,0.227272727,0.231209735,0.069883527,0.201770409,0.968503937,0.799212598,0.260839258,0.5,1,7
0.567392431,0.916666667,0.136363636,0.047959914,0.013311148,0.155964592,0.901574803,0.669291339,0.166596961,1,0.1,4
0.552877138,0.980555556,0.303030303,0.021474588,0.009983361,0.181256147,0.791338583,0.606299213,0.062735257,1,0.35,6
0.62337999,0.966666667,0.257575758,0.25841088,0.164725458,0.15203035,0.822834646,0.62992126,0.171894605,1,0.25,6
0.54224987,0.119444444,0.363636364,0.191839656,0.083194676,0.047070395,0.708661417,0.342519685,0.090059947,1,0.025,3
0.828667703,0.1,0.212121212,0.257695061,0.081530782,0.764367009,0.818897638,0.484251969,0.344068033,0.25,0.725,2
