F2,F3,F1,F11,F4,F6,F10,F9,F5,F7,F12,F8,out,,,,
0.806417112,0.584286676,0.320274241,0.198404255,0.427407284,0.078174821,0.260542169,0.102499024,0.086891794,0.2563,5.402,0.008545,0,,,,
0.816042781,0.632402423,0.361802155,0.207801418,0.507068019,0.032545355,0.291792169,0.09105818,0.105047204,0.2417,4.729,0.2332,0,,,,
0.777326203,0.612382234,0.337904016,0.20212766,0.492266755,0.103023639,0.272966867,0.059586099,0.102832244,0.2148,4.995,0.21,0,,,,
0.775187166,0.593876178,0.37453477,0.193262411,0.497422252,0.061077515,0.25376506,0.094845763,0.082461874,0.293,5.247,0.1709,0,,,,
0.808128342,0.628701211,0.367091087,0.196808511,0.506735407,0.074491479,0.262801205,0.099140961,0.098838054,0.2686,5.516,0.21,0,,,,
0.796149733,0.58243607,0.34906954,0.209929078,0.474638284,0.047636064,0.273908133,0.110581804,0.100617284,0.1135,4.938,0.1208,0,,,,
0.745240642,0.634253028,0.364740451,0.192375887,0.464160985,0.060390324,0.271084337,0.074853573,0.119244735,0.2466,5.32,0.1514,0,,,,
0.795080214,0.573519515,0.339079334,0.206205674,0.500748379,0.052336449,0.274661145,0.063412729,0.086891794,0.1904,4.994,0.1379,0,,,,
0.801069519,0.633748318,0.333986288,0.211524823,0.496923333,0.050659703,0.263365964,0.054822335,0.093536674,0.2551,5.3,0.1587,0,,,,
0.749946524,0.611372813,0.368462292,0.199468085,0.490936305,0.085239142,0.267695783,0.121085513,0.029255628,0.1221,5.454,0.1221,0,,,,
0.808342246,0.581258412,0.335161606,0.216843972,0.460668551,0.047636064,0.261106928,0.130613042,0.105047204,0.1501,4.985,0.1782,0,,,,
0.810053476,0.578061911,0.37238002,0.175531915,0.486944953,0.062754261,0.246987952,0.093908629,0.079774873,0.2405,5.19,0.1721,0,,,,
0.811550802,0.609858681,0.35122429,0.180319149,0.511391984,0.052336449,0.272025602,0.118196017,0.092193174,0.271,5.471,0.03906,0,,,,
0.773475936,0.631897712,0.324779628,0.218085106,0.528188924,0.05,0.268637048,0.070558376,0.132534495,0.0708,5.681,0.1501,0,,,,
0.781818182,0.632065949,0.387071499,0.218439716,0.502577748,0.060720176,0.275037651,0.131550176,0.108169935,0.2051,4.806,0.166,0,,,,
0.788235294,0.628028264,0.389030362,0.199822695,0.497422252,0.091258933,0.287274096,0.134400625,0.097530864,0.004883,5.603,0.1855,0,,,,
0.794010695,0.61423284,0.362781587,0.218439716,0.523698653,0.035568994,0.25997741,0.11390082,0.089978214,0.1929,4.795,0.1453,0,,,,
0.764705882,0.642833109,0.4043095,0.221276596,0.480459005,0.069461242,0.287650602,0.111050371,0.117029775,0.2051,5.461,0.1282,0,,,,
0.804491979,0.577557201,0.344760039,0.229432624,0.435888907,0.047306212,0.263177711,0.074345959,0.113035585,0.2161,5.377,0.1282,0,,,,
0.786951872,0.586137281,0.35612145,0.199113475,0.484616664,0.011742716,0.276731928,0.103904725,0.125889615,0.3088,4.934,0.1648,0,,,,
0.787807487,0.581763122,0.357492654,0.206205674,0.481124231,0.096976361,0.263177711,0.102967591,0.064705882,0.1868,5.656,0.1819,0,,,,
0.760427807,0.61423284,0.369833497,0.198758865,0.5065691,0.057366685,0.267319277,0.077235455,0.083769063,0.2258,5.381,0.1746,0,,,,
0.817754011,0.617934051,0.391380999,0.203723404,0.509396308,0.0657779,0.270896084,0.077235455,0.088198983,0.03052,5.016,-0.04272,0,,,,
0.829090909,0.587146703,0.385308521,0.186170213,0.509728921,0.073474437,0.274096386,0.106755174,0.144480755,0.2271,5.161,0.1233,0,,,,
0.783315508,0.645188425,0.352987267,0.230673759,0.50523865,0.068114349,0.278237952,0.130613042,0.090413943,0.2112,5.317,0.1697,0,,,,
0.804491979,0.614401077,0.383349657,0.192021277,0.491767836,0.102006597,0.303275602,0.119640765,0.070043573,0.1501,5.706,0.1074,0,,,,
0.799358289,0.587146703,0.379040157,0.202304965,0.515715949,0.037905443,0.260542169,0.104373292,0.072258533,0.1965,5.737,0.1477,0,,,,
0.785454545,0.622139973,0.40215475,0.206737589,0.49842009,0.062754261,0.268260542,0.118703631,0.111692084,0.2734,5.076,0.09033,0,,,,
0.825454545,0.631224764,0.403917728,0.211879433,0.499417928,0.080538758,0.255459337,0.079617337,0.063834423,0.1929,5.532,0.1318,0,,,,
0.833796791,0.607671602,0.377864838,0.200177305,0.501912523,0.084881803,0.290662651,0.085318235,0.101960784,0.2234,5.143,0.1392,0,,,,
0.752727273,0.641823688,0.378452498,0.206028369,0.507899551,0.037575591,0.280120482,0.110113237,0.075344953,0.1758,5.341,0.1965,0,,,,
0.84,0.641318977,0.36532811,0.233510638,0.504240812,0.079851567,0.259600904,0.092932448,0.093972404,0.2783,5.088,0.1868,0,,,,
0.818823529,0.639300135,0.407639569,0.191134752,0.503242974,0.013757559,0.27560241,0.112963686,0.082461874,0.2136,5.49,0.155,0,,,,
0.791657754,0.597577389,0.392556317,0.213475177,0.459005488,0.058053876,0.263177711,0.135845373,0.130755265,0.1819,5.577,0.1196,0,,,,
0.417326203,0.77102961,0.629382958,0.164716312,0.707467154,0.208383727,0.180158133,0.177313549,0.179956427,0.2881,-0.002441,0.2808,1,,,,
0.362352941,0.807368775,0.711459354,0.168599291,0.730251123,0.260720176,0.186144578,0.172549785,0.226071169,0.2747,0.1807,0.2722,1,,,,
0.36513369,0.925807537,0.757100881,0.183156028,0.752702478,0.356789445,0.195971386,0.221163608,0.222512709,0.4468,-0.08057,0.2295,1,,,,
0.339465241,0.821332436,0.736924584,0.190425532,0.808248794,0.345519516,0.223832831,0.15204998,0.233151779,0.3564,-0.007324,0.2429,1,,,,
0.32684492,0.932705249,0.714789422,0.177836879,0.755197073,0.397746014,0.192394578,0.280749707,0.227814089,0.5042,0.116,0.2307,1,,,,
0.328983957,0.899899058,0.738099902,0.187056738,0.758024281,0.431830676,0.219879518,0.233541585,0.303195352,0.415,0.1086,0.3455,1,,,,
0.300534759,0.861372813,0.768266405,0.197163121,0.798603027,0.43897746,0.21686747,0.273604061,0.25399419,0.4236,-0.2417,0.3003,1,,,,
0.312727273,0.851615074,0.744564153,0.198049645,0.799101946,0.44639912,0.240399096,0.276923077,0.271713871,0.5872,0.1184,0.2905,1,,,,
0.272299465,0.86473755,0.741038198,0.190602837,0.850490604,0.437877955,0.224021084,0.269777431,0.25573711,0.4199,-0.0647,0.2979,1,,,,
0.256470588,0.902590848,0.73986288,0.15712766,0.77349077,0.486531061,0.25188253,0.262163217,0.273057371,0.3735,0.1514,0.2551,1,,,,
0.252406417,0.907469717,0.759255632,0.183687943,0.779810411,0.443650357,0.253388554,0.266926982,0.277015251,0.4492,0.1855,0.2295,1,,,,
0.268449198,0.83781965,0.765915769,0.179432624,0.789788791,0.468389225,0.24246988,0.274072628,0.323129993,0.4224,0.09277,0.3235,1,,,,
0.263101604,0.892160162,0.799608227,0.208865248,0.767171129,0.450247389,0.264495482,0.274541195,0.269934641,0.4773,0.04883,0.3052,1,,,,
0.256684492,0.879374159,0.748677767,0.19929078,0.796441044,0.46728972,0.264871988,0.275517376,0.260203341,0.5872,0.1135,0.3088,1,,,,
0.273582888,0.9019179,0.729285015,0.220921986,0.805587893,0.436228697,0.261671687,0.269777431,0.26372549,0.3284,0.0415,0.2759,1,,,,
0.254331551,0.888963661,0.786679726,0.212765957,0.818060868,0.450247389,0.279932229,0.253104256,0.240232389,0.4578,0.08545,0.2979,1,,,,
0.213860963,0.867934051,0.721253673,0.211879433,0.78163978,0.448323255,0.266378012,0.238344397,0.237145969,0.4236,0.1257,0.4163,1,,,,
0.240213904,0.901581427,0.746914789,0.20106383,0.789456178,0.424683892,0.272590361,0.230222569,0.25486565,0.4114,-0.05615,0.1453,1,,,,
0.247700535,0.8987214,0.702252693,0.194148936,0.7716614,0.411764706,0.256212349,0.216399844,0.24114016,0.3674,0.03296,0.2258,1,,,,
0.253048128,0.950201884,0.756317336,0.203900709,0.757691668,0.435404068,0.264307229,0.252635689,0.217175018,0.2991,-0.09277,0.321,1,,,,
0.24342246,0.829239569,0.70029383,0.185638298,0.747879594,0.397196262,0.265625,0.225458805,0.201670298,0.4675,0.1062,0.1843,1,,,,
0.465026738,0.832099596,0.59510284,0.191489362,0.743555629,0.183534909,0.263177711,0.16255369,0.193246187,0.2515,0.7568,0.1965,1,,,,
0.472513369,0.809892328,0.607835455,0.222695035,0.736071844,0.205360088,0.261483434,0.16255369,0.170188816,0.3564,0.5823,0.2295,1,,,,
0.467165775,0.85077389,0.566307542,0.192553191,0.731248961,0.208383727,0.270519578,0.171105037,0.189251997,0.3174,0.7129,0.2283,1,,,,
0.402352941,0.838660834,0.539666993,0.20070922,0.723266256,0.214073667,0.279743976,0.152518547,0.172440087,0.321,0.8142,0.1257,1,,,,
0.453262032,0.863223419,0.534378061,0.199822695,0.685015799,0.19628917,0.263177711,0.16255369,0.177305737,0.3162,0.7751,0.1526,1,,,,
0.422459893,0.888627187,0.560822723,0.195921986,0.678696158,0.189582188,0.265625,0.155368996,0.188380537,0.2222,0.9326,0.1843,1,,,,
0.418823529,0.902254374,0.602742409,0.190248227,0.682521204,0.217757009,0.284450301,0.194455291,0.190159768,0.3064,0.697,0.2039,1,,,,
0.346951872,0.814266487,0.692262488,0.20035461,0.721436887,0.303463441,0.256965361,0.206872316,0.273057371,0.3711,0.8643,0.238,1,,,,
0.288983957,0.790713324,0.759255632,0.20212766,0.811242308,0.382078065,0.260542169,0.191604842,0.271278141,0.4883,1.067,0.3442,1,,,,
0.276791444,0.871635262,0.790009794,0.189007092,0.881257276,0.414788345,0.340173193,0.232604451,0.26550472,0.4907,0.7532,0.2771,1,,,,
0.242994652,0.890814266,0.831145935,0.20035461,0.904540163,0.445849368,0.288591867,0.260718469,0.304502542,0.4944,0.8167,0.3027,1,,,,
0.192171123,0.850605653,0.825269344,0.214893617,0.836021952,0.49257834,0.323606928,0.28028114,0.288126362,0.5005,0.6982,0.3442,1,,,,
0.21540107,0.914703903,0.812928501,0.220035461,0.821220689,0.50742166,0.352033133,0.275985943,0.313834423,0.4944,0.8496,0.2563,1,,,,
0.158759358,0.921096904,0.834476004,0.235992908,0.805088974,0.55360088,0.331325301,0.36368606,0.304066812,0.3601,0.614,0.4187,1,,,,
0.18513369,0.964670256,0.801567091,0.238475177,0.90420755,0.538207806,0.331513554,0.301249512,0.279230211,0.6311,0.885,0.2881,1,,,,
0.175208556,0.927153432,0.799608227,0.230496454,0.903043406,0.562396921,0.352033133,0.305544709,0.281917211,0.6519,0.8142,0.2051,1,,,,
0.152235294,0.966689098,0.852301665,0.242907801,0.875103941,0.548927982,0.377070783,0.297422882,0.25130719,0.4492,0.9241,0.3589,1,,,,
0.166074866,0.960296097,0.856807052,0.245921986,0.885082322,0.571192963,0.396084337,0.304099961,0.266848221,0.5847,0.6909,0.2124,1,,,,
0.114887701,0.875672948,0.897159647,0.252836879,0.904373857,0.57586586,0.390625,0.369386958,0.300072622,0.614,0.9167,0.3821,1,,,,
0.140213904,0.908142665,0.858178257,0.259219858,0.826708798,0.531610775,0.396837349,0.275985943,0.310275962,0.5664,0.4797,0.3381,1,,,,
0.156149733,0.875672948,0.819784525,0.260460993,0.810410777,0.559923035,0.424698795,0.294103866,0.294299201,0.6079,0.7104,0.1038,1,,,,
0.152235294,0.887113055,0.809010774,0.27677305,0.835356727,0.541781198,0.41378012,0.330808278,0.302287582,0.3662,0.8484,0.3772,1,,,,
0.141005348,0.969044415,0.812340842,0.261170213,0.866456012,0.521440352,0.415850904,0.295509567,0.300072622,0.5847,0.802,0.05981,1,,,,
0.137347594,0.93051817,0.836630754,0.261170213,0.849991685,0.5579989,0.435993976,0.319836002,0.262418301,0.5713,0.8728,0.3516,1,,,,
0.133176471,0.965679677,0.821547502,0.265780142,0.846998171,0.556899395,0.441453313,0.325068333,0.291212781,0.4456,0.6824,0.3088,1,,,,
0.125326203,0.918405114,0.877375122,0.262234043,0.843173125,0.589884552,0.453125,0.30695041,0.319135802,0.5505,0.6543,0.376,1,,,,
0.148834225,0.956931359,0.856611166,0.276595745,0.91418593,0.529136888,0.477786145,0.308863725,0.269063181,0.5066,0.5164,0.3308,1,,,,
0.116727273,0.88526245,0.817042116,0.268794326,0.863961417,0.542330951,0.500564759,0.327918782,0.286782861,0.5371,0.8069,0.3271,1,,,,
0.122459893,0.883243607,0.871890304,0.266843972,0.838017628,0.563771303,0.487198795,0.378953534,0.284132171,0.5835,0.5798,0.5188,1,,,,
0.135508021,0.891318977,0.864838394,0.284751773,0.876933311,0.572842221,0.486445783,0.302186646,0.292556282,0.5994,0.6543,0.3259,1,,,,
0.142053476,0.916722746,0.863858962,0.272695035,0.83884916,0.552501374,0.504894578,0.350800469,0.271713871,0.4956,0.8496,0.1904,1,,,,
0.130823529,0.962146703,0.882076396,0.278191489,0.848661234,0.544529962,0.500188253,0.315540804,0.320915033,0.542,0.78,0.343,1,,,,
0.098695187,0.960296097,0.879333986,0.267730496,0.824380509,0.572842221,0.501694277,0.326044514,0.334204793,0.5957,0.7483,0.2734,1,,,,
0.134203209,0.913862719,0.90029383,0.284751773,0.842840512,0.563496427,0.506212349,0.367981257,0.352832244,0.553,0.8606,0.2747,1,,,,
0.111764706,0.893674293,0.892654261,0.282624113,0.892898719,0.565970313,0.538968373,0.34795002,0.347494553,0.575,0.9326,0.4138,1,,,,
0.147529412,0.886944818,0.874632713,0.285992908,0.878263762,0.570093458,0.520331325,0.35985943,0.374001452,0.5933,0.8948,0.354,1,,,,
0.105754011,0.966016151,0.864446621,0.27322695,0.924330617,0.586860913,0.542168675,0.35985943,0.356354394,0.8447,0.8167,0.4028,1,,,,
0.163721925,0.988559892,0.859157689,0.282269504,0.898719441,0.591808686,0.573418675,0.403358063,0.393972404,0.6836,0.658,0.3503,1,,,,
0.109668449,0.918741588,0.889324192,0.292907801,0.891900881,0.610225399,0.579066265,0.408824678,0.395424837,0.6482,0.7458,0.304,1,,,,
0.128983957,0.950370121,0.895788443,0.313120567,0.923166473,0.605277625,0.62123494,0.479500195,0.385984023,0.6677,1.001,0.3308,1,,,,
0.12115508,0.900067295,0.901077375,0.330851064,0.910693497,0.631940627,0.631777108,0.449824287,0.407770516,0.824,0.9875,0.4065,1,,,,
0.121946524,0.897711978,0.883055828,0.288475177,0.920838184,0.655030236,0.630271084,0.408043733,0.421205519,0.7849,0.7776,0.459,1,,,,
0.123251337,0.986372813,0.875220372,0.324822695,0.900216198,0.665750412,0.666603916,0.44865287,0.443718228,0.8301,0.7971,0.5371,1,,,,
0.118802139,0.90410498,0.866601371,0.313652482,0.937468818,0.6368884,0.672251506,0.486138227,0.421568627,0.8093,0.7288,0.4431,1,,,,
0.116983957,0.966689098,0.866601371,0.286524823,0.884749709,0.610775151,0.711784639,0.378953534,0.424473493,0.7068,0.7727,0.3748,1,,,,
0.131336898,0.939939435,0.915768854,0.32748227,0.903542325,0.660252886,0.729480422,0.463881296,0.446623094,0.7373,0.5518,0.3833,1,,,,
0.103914439,0.910834455,0.900097943,0.309751773,0.91784467,0.625343595,0.742658133,0.459976572,0.376906318,0.636,0.9021,0.415,1,,,,
0.118802139,0.954071332,0.860528893,0.342553191,0.925162149,0.607751512,0.701618976,0.438891058,0.462236747,0.7971,0.7324,0.4431,1,,,,
0.118545455,0.959454913,0.890695397,0.357269504,0.934475304,0.61902144,0.759224398,0.449824287,0.400145243,0.7361,0.813,0.4492,1,,,,
0.102352941,0.916722746,0.852301665,0.340070922,0.913520705,0.616272677,0.801581325,0.427567357,0.406318083,0.614,0.6836,0.3198,1,,,,
0.106524064,0.897375505,0.874436827,0.331737589,0.925328455,0.596481583,0.78125,0.374658337,0.377995643,0.7581,0.73,0.3723,1,,,,
0.414545455,0.695659489,0.606856024,0.189539007,0.617994346,0.108713579,0.259412651,0.103436158,0.155119826,0.2673,5.366,0.1941,1,,,,
0.401069519,0.760430686,0.608619001,0.211524823,0.628970564,0.14628917,0.27315512,0.112495119,0.142737836,0.2905,5.553,0.1794,1,,,,
0.393796791,0.786002692,0.648971596,0.207269504,0.693497422,0.200989555,0.278049699,0.146349082,0.152469136,0.1501,5.361,0.1746,1,,,,
0.397647059,0.817631225,0.661900098,0.2,0.6273075,0.208713579,0.266566265,0.156813745,0.175090777,0.2185,5.199,0.1819,1,,,,
0.39828877,0.821332436,0.680509305,0.226241135,0.684184267,0.22482133,0.271084337,0.200663803,0.142265795,0.3943,5.393,0.1208,1,,,,
0.353368984,0.86154105,0.675808031,0.194148936,0.669715616,0.291368884,0.272025602,0.165872706,0.165323166,0.3894,5.389,0.238,1,,,,
0.320213904,0.919919246,0.718511263,0.203723404,0.762181939,0.300989555,0.242658133,0.120109332,0.202106028,0.3357,5.637,0.2161,1,,,,
0.317005348,0.909993271,0.689911851,0.207269504,0.734575087,0.332050577,0.287650602,0.143459586,0.217647059,0.3479,5.658,0.116,1,,,,
0.337540107,0.862382234,0.712047013,0.214539007,0.718443373,0.337548103,0.272778614,0.163959391,0.193681917,0.3052,5.525,0.1538,1,,,,
0.325775401,0.926816958,0.695592556,0.202304965,0.697156162,0.362012095,0.284073795,0.197344787,0.120116195,0.2466,5.187,0.1941,1,,,,
0.320213904,0.866083445,0.679529873,0.219680851,0.681024447,0.341946124,0.29499247,0.144435767,0.157334786,0.5542,5.182,0.2246,1,,,,
0.337326203,0.936069987,0.664250735,0.205673759,0.721436887,0.318031886,0.272966867,0.135845373,0.186165577,0.3772,5.494,0.1099,1,,,,
0.299037433,0.81628533,0.685406464,0.214007092,0.696657243,0.370808136,0.305911145,0.147754783,0.163543936,0.332,5.398,0.1855,1,,,,
0.309090909,0.855148048,0.676003918,0.211702128,0.643106602,0.330126443,0.292545181,0.155368996,0.128976035,0.2966,5.59,0.188,1,,,,
0.290695187,0.792059219,0.700685602,0.19893617,0.636288043,0.330951072,0.262612952,0.079617337,0.121023965,0.3052,5.245,0.2246,1,,,,
0.302673797,0.890141319,0.62820764,0.206737589,0.678030933,0.317207257,0.28878012,0.183014447,0.181299927,0.3748,4.873,0.1892,1,,,,
0.336898396,0.8512786,0.672477963,0.232269504,0.68451688,0.309235844,0.271460843,0.108668489,0.146732026,0.3552,5.525,0.2002,1,,,,
0.305026738,0.931527591,0.687757101,0.209219858,0.701979045,0.334249588,0.291603916,0.11772745,0.206100218,0.3455,5.435,0.2161,1,,,,
0.271016043,0.815275908,0.664250735,0.20035461,0.705305172,0.360912589,0.290474398,0.150605232,0.179520697,0.3564,5.583,0.2185,1,,,,
0.321497326,0.849596231,0.691478942,0.206737589,0.679693996,0.313633865,0.300075301,0.139672003,0.158678286,0.3394,5.393,0.2124,1,,,,
0.280427807,0.907806191,0.697355534,0.231382979,0.738400133,0.331775701,0.286521084,0.179695431,0.177305737,0.4272,5.691,0.2026,1,,,,
0.307807487,0.916386272,0.691674829,0.212411348,0.687177781,0.355415063,0.295557229,0.206872316,0.197240378,0.3381,5.491,0.2258,1,,,,
0.319786096,0.913021534,0.717140059,0.228546099,0.71495094,0.316657504,0.292168675,0.18114018,0.164887436,0.4065,5.15,0.3552,1,,,,
0.295828877,0.923115747,0.749853085,0.203368794,0.732080492,0.331225948,0.304216867,0.186372511,0.195933188,0.4138,5.216,0.144,1,,,,
0.275935829,0.843034993,0.730460333,0.200177305,0.747879594,0.407641561,0.295368976,0.192581023,0.186165577,0.3711,4.794,0.2637,1,,,,
0.260320856,0.945154778,0.771204701,0.206028369,0.741393647,0.389774601,0.30064006,0.195431472,0.179520697,0.2087,5.594,-0.03052,1,,,,
0.277219251,0.841857335,0.734769833,0.196276596,0.731248961,0.389499725,0.290474398,0.175400234,0.199019608,0.2576,4.78,0.2991,1,,,,
0.258823529,0.830248991,0.738099902,0.205319149,0.761350407,0.363386476,0.309299699,0.204959,0.203885258,0.3943,4.768,0.2673,1,,,,
0.259893048,0.815780619,0.768854065,0.214716312,0.755030767,0.381253436,0.309299699,0.229285435,0.214088598,0.3564,5.403,0.2795,1,,,,
0.271016043,0.913862719,0.733790402,0.22712766,0.744719774,0.413413964,0.276731928,0.213549395,0.25573711,0.3198,5.701,0.2441,1,,,,
0.248342246,0.942631225,0.721645446,0.217730496,0.791119242,0.410940077,0.298569277,0.200195236,0.212309368,0.3284,5.588,0.3271,1,,,,
0.272941176,0.931359354,0.740646425,0.224822695,0.748877432,0.395547004,0.310993976,0.220695041,0.219862019,0.3467,5.16,0.116,1,,,,
0.227165775,0.915881561,0.760626836,0.202304965,0.756361217,0.378229797,0.307981928,0.186841078,0.182607117,0.3333,5.596,0.238,1,,,,
0.245989305,0.911339166,0.738491675,0.213652482,0.7349077,0.422759758,0.322665663,0.217844592,0.203013798,0.4163,5.35,0.1917,1,,,,
0.237005348,0.84320323,0.779040157,0.22570922,0.770164643,0.419736119,0.302334337,0.1744631,0.196804648,0.4285,5.319,0.2161,1,,,,
0.232727273,0.957267833,0.766699314,0.230496454,0.737402295,0.433479934,0.324171687,0.255017571,0.171096587,0.3625,5.676,0.1843,1,,,,
0.237005348,0.842362046,0.733202742,0.199468085,0.764676534,0.387575591,0.313629518,0.227840687,0.172440087,0.3748,5.519,0.2051,1,,,,
0.244064171,0.854811575,0.730460333,0.214007092,0.703808415,0.392798241,0.319465361,0.213080828,0.228721859,0.4041,5.438,0.2283,1,,,,
0.249625668,0.840006729,0.772771792,0.20035461,0.719274904,0.384826828,0.341302711,0.174931667,0.195933188,0.3491,5.425,0.1746,1,,,,
0.26631016,0.944313594,0.796669931,0.230141844,0.765674372,0.410390324,0.330760542,0.165872706,0.189724038,0.3833,4.658,0.2625,1,,,,
0.217967914,0.828230148,0.762977473,0.221276596,0.7349077,0.410665201,0.327748494,0.202108551,0.235366739,0.4651,4.803,0.26,1,,,,
0.233796791,0.93590175,0.738883448,0.225886525,0.750540496,0.417811985,0.328313253,0.20113237,0.216303558,0.3015,5.431,0.2527,1,,,,
0.222459893,0.885094213,0.760626836,0.228191489,0.756194911,0.401869159,0.3125,0.187817259,0.194589688,0.448,4.78,0.2136,1,,,,
0.228449198,0.860363392,0.799216454,0.22570922,0.737734908,0.372457394,0.34563253,0.255017571,0.188816267,0.5151,4.841,0.2637,1,,,,
0.214117647,0.934219381,0.798237023,0.212411348,0.759188425,0.394997251,0.349962349,0.199726669,0.25221496,0.3345,5.59,0.2502,1,,,,
0.214331551,0.912853297,0.733790402,0.217375887,0.757691668,0.412314458,0.314570783,0.215931277,0.185729847,0.4077,5.308,0.1599,1,,,,
0.232085561,0.851446837,0.784133203,0.213829787,0.758855812,0.405992303,0.335466867,0.239750098,0.223856209,0.4871,5.573,0.01099,1,,,,
0.235721925,0.92833109,0.739079334,0.227304965,0.738400133,0.407366685,0.34751506,0.180632565,0.230501089,0.3662,5.417,0.2637,1,,,,
0.244064171,0.93320996,0.818805093,0.212411348,0.762348245,0.410940077,0.340737952,0.169191722,0.214960058,0.4468,5.143,0.26,1,,,,
0.244064171,0.90410498,0.756513222,0.234397163,0.797771495,0.432380429,0.352033133,0.28028114,0.235802469,0.4651,5.063,0.2759,1,,,,
0.241283422,0.855989233,0.752791381,0.232624113,0.770663562,0.435404068,0.355798193,0.237836783,0.237145969,0.4175,5.47,0.282,1,,,,
0.218395722,0.908142665,0.796278159,0.221276596,0.827207717,0.43375481,0.336031627,0.248340492,0.229157589,0.3845,4.736,0.2747,1,,,,
0.198973262,0.924966353,0.806268364,0.219503546,0.774155995,0.435404068,0.35184488,0.207809449,0.238453159,0.4553,5.703,0.1807,1,,,,
0.214545455,0.863896366,0.761018609,0.239893617,0.808581407,0.441176471,0.384036145,0.247871925,0.214088598,0.4224,5.211,0.3003,1,,,,
0.177561497,0.886440108,0.807835455,0.222340426,0.754032929,0.448598131,0.342432229,0.2340492,0.229157589,0.5774,5.142,0.1746,1,,,,
0.227379679,0.904777927,0.797257591,0.230673759,0.845002495,0.446948873,0.379141566,0.204959,0.230936819,0.4248,4.891,0.2881,1,,,,
0.201048128,0.950370121,0.743388834,0.236524823,0.813736903,0.449972512,0.339043675,0.227840687,0.230501089,0.4529,5.668,0.2087,1,,,,
0.237005348,0.931359354,0.73006856,0.217021277,0.784633295,0.397196262,0.360128012,0.225458805,0.210530138,0.3174,4.72,0.2527,1,,,,
0.21255615,0.81409825,0.771008815,0.216489362,0.814235822,0.387850467,0.288403614,0.261694651,0.292084241,0.4578,0.6689,0.2783,1,,,,
0.174160428,0.891487214,0.833300686,0.214893617,0.839015466,0.453545904,0.259600904,0.271690746,0.326216412,0.5139,0.7983,0.2734,1,,,,
0.167101604,0.963156124,0.838981391,0.238652482,0.823216365,0.492303463,0.303275602,0.311714174,0.295642702,0.4407,0.7239,0.343,1,,,,
0.173368984,0.957772544,0.871302644,0.230319149,0.863628804,0.531885651,0.33189006,0.295041,0.283660131,0.5432,0.8984,0.1709,1,,,,
0.156406417,0.901749664,0.826640548,0.237588652,0.811907534,0.545904343,0.350527108,0.264076533,0.286347131,0.5139,0.835,0.1428,1,,,,
0.136812834,0.872981157,0.869735553,0.237588652,0.870447364,0.572842221,0.353162651,0.316985553,0.340849673,0.5566,0.8411,0.2393,1,,,,
0.13944385,0.962314939,0.833496572,0.268971631,0.90420755,0.579714129,0.39871988,0.245490043,0.370733479,0.6506,0.885,0.2979,1,,,,
0.118802139,0.968707941,0.806072478,0.261879433,0.913188092,0.597306212,0.428652108,0.365599375,0.297857662,0.6689,0.8801,0.3455,1,,,,
0.143614973,0.886776581,0.857002938,0.294858156,0.870114751,0.605277625,0.452748494,0.354158532,0.338634713,0.5945,0.7654,0.3577,1,,,,
0.126374332,0.969044415,0.819196866,0.289893617,0.894728089,0.559923035,0.489269578,0.431862554,0.384894699,0.6348,0.575,0.3247,1,,,,
0.126631016,0.899562584,0.862683643,0.281560284,0.909363047,0.504672897,0.510165663,0.400234283,0.332425563,0.6714,0.6812,0.3455,1,,,,
0.143080214,0.878532974,0.830950049,0.308156028,0.82704141,0.580813634,0.500941265,0.358922296,0.393246187,0.5701,0.7666,0.238,1,,,,
0.144919786,0.879205922,0.816846229,0.292198582,0.925162149,0.587410665,0.564759036,0.376064037,0.408133624,0.6274,0.7483,0.3821,1,,,,
0.115935829,0.881056528,0.872869736,0.272340426,0.904373857,0.594832325,0.560805723,0.438110113,0.392883079,0.7336,0.8252,0.4089,1,,,,
0.147786096,0.916722746,0.896963761,0.307624113,0.894728089,0.580813634,0.631400602,0.35985943,0.359477124,0.4553,0.8618,0.2783,1,,,,
0.144663102,0.96012786,0.865426053,0.315602837,0.906203226,0.567069819,0.630835843,0.41077704,0.368191721,0.6641,0.8276,0.4456,1,,,,
0.132128342,0.960969044,0.807247796,0.300177305,0.910360885,0.566794942,0.639118976,0.36368606,0.367465505,0.7275,0.6543,0.3894,1,,,,
0.115679144,0.875672948,0.810773751,0.320390071,0.891235656,0.556899395,0.67752259,0.355564233,0.395787945,0.6519,0.7996,0.5078,1,,,,
0.112791444,0.950874832,0.857786484,0.301950355,0.894395476,0.551951622,0.658320783,0.360367044,0.351053014,0.5835,0.6262,0.426,1,,,,
0.119336898,0.911339166,0.778060725,0.342021277,0.917678364,0.53051127,0.68938253,0.365599375,0.371096587,0.5969,0.9082,0.3308,1,,,,
0.125326203,0.958445491,0.786287953,0.310815603,0.864626642,0.544255085,0.711408133,0.36751269,0.377995643,0.6885,0.7581,0.3394,1,,,,
0.135508021,0.886440108,0.80705191,0.32535461,0.8425079,0.52308961,0.717620482,0.325068333,0.358133624,0.6958,0.6201,0.3833,1,,,,
0.138139037,0.904273217,0.779236043,0.296808511,0.876600698,0.572567345,0.718185241,0.369894572,0.325344953,0.6226,0.7263,0.3577,1,,,,
0.122203209,0.914030956,0.786679726,0.308865248,0.908032596,0.538207806,0.724585843,0.35985943,0.334204793,0.5762,0.7068,0.365,1,,,,
